date,protocol,symbol,avg_supply_apy,avg_borrow_apy,avg_utilization,close_supply_usd,close_borrows_usd,close_liquidity_usd,close_price
2026-06-01,bucket,V1-SCALLOP_USDC,0,0,52.1890724011534,13291.70151977772,6936.815729502,6354.885790275718,1.125647457846215
2026-06-01,bucket,V1-SCALLOP_WAL,0,0,47.0228693702343,5227.943902143357,2458.329231854,2769.614670289357,0.08221565405786639
2026-06-01,bucket,V1-SCALLOP_WORMHOLE_USDC,0,0,67.46258166708664,643.1849231463577,433.909154048,209.2757690983577,1.158476920574042
2026-06-01,bucket,V1-SCALLOP_WORMHOLE_USDT,0,0,52.67765197423267,2094.412109159068,1103.287121769,991.1249873900683,1.172032396914112
2026-06-01,bucket,V1-STSUI,0,0,76.94284177396587,47.18937156319764,36.308843496,10.88052806719764,0.9273960393884199
2026-06-01,bucket,V1-SUI,0,0,13.6124784356961,0,3017.794346294,0,0
2026-06-01,bucket,V1-TBTC,0,0,79.40966913218178,362.6218682521897,287.95682578,74.66504247218973,73784.76500627513
2026-06-01,bucket,V1-TLP,0,0,0,0,12494.869472018,0,0
2026-06-01,bucket,V1-USDY,0,0,73.40235209612271,860.1939781727406,631.402612568,228.7913656047406,1.132325044713121
2026-06-01,bucket,V1-WAL,0,0,75.85044230398206,66689.16010421523,50584.022907858,16105.13719635723,0.0573826074903497
2026-06-01,bucket,V1-WETH,0,0,17.67827997311965,1771.712729395861,313.208336622,1458.504392773861,2004.848207303075
2026-06-01,bucket,V1-XBTC,0,0,57.05922504042483,89.21350685351157,50.904535642,38.30897121151158,73758.82107389778
2026-06-01,bucket,V1-afSUI,0,0,51.24522878650838,7205.448721907417,3692.448682636,3513.000039271417,0.9534769309413376
2026-06-01,bucket,V1-haSUI,0,0,23.69002951840431,3823.99918684871,905.906536148,2918.09265070071,0.9681250163965996
2026-06-01,bucket,V1-sSUI,0,0,54.75922522273737,95.19496035593134,52.128022742,43.06693761393134,0.9218077671707413
2026-06-01,bucket,V1-vSUI,0,0,69.23216341098272,15577.51750106102,10784.652371709,4792.865129352022,0.9559233534565169
2026-06-01,bucket,V1PSM-AUSD,0,0,0,7.307956001,7.307956001,7.307956001,0.9999103658822942
2026-06-01,bucket,V1PSM-BLUEFIN_STABLE_LP,0,0,0,282087.505173162,282087.505173162,282087.505173162,1
2026-06-01,bucket,V1PSM-BUCKETUS,0,0,0,1937877.33561359,1937877.33561359,1937877.33561359,1
2026-06-01,bucket,V1PSM-CETABLE,0,0,0,0.238021,0.238021,0.238021,1
2026-06-01,bucket,V1PSM-COIN,0,0,0,1019.758977,1019.758977,1019.758977,0.9995986281310486
2026-06-01,bucket,V1PSM-FDUSD,0,0,0,0.070352,0.070352,0.070352,0.9978036272605842
2026-06-01,bucket,V1PSM-SCABLE,0,0,0,854.607426626,854.607426626,854.607426626,1
2026-06-01,bucket,V1PSM-STAPEARL,0,0,0,0.059598,0.059598,0.059598,1
2026-06-01,bucket,V1PSM-USDC,0,0,0,59526.072350565,59526.072350565,59526.072350565,0.9995986281310486
2026-06-01,bucket,V1PSM-USDT,0,0,0,0.057134295,0.057134295,0.057134295,0.9978378128167407
2026-06-01,bucket,WBTC,0,9,86.37248522166668,366391.1928288959,155470.473399,24529.52660099999,73507.57337379662
2026-06-01,bucket,afSUI,0,9,77.03123232,28564.6952067189,15406.246464,4593.753536,0.9534769309413376
2026-06-01,bucket,haSUI,0,9,87.80938466105556,5576158.979644073,1580568.923899,219431.076101,0.9681250163965996
2026-06-01,bucket,vSUI,0,9,90.525115747,451371.7897403261,181050.231494,18949.76850599999,0.9559233534565169
2026-06-01,navi,AUSD,1.8583,5.6704,46.81725865728887,2518.586815304533,1179.133919488168,1339.452895816365,0.999616
2026-06-01,navi,BLUE,0.9853,9.1899,15.31691784331335,31788.16828035042,4868.974179810242,26919.19410054018,0.01543787
2026-06-01,navi,BUCK,0.1492,2.6975,7.901148550033729,20410258.42477367,1612645.531244603,18797612.89352906,0.99970799
2026-06-01,navi,CETUS,0.4225,4.9136,12.28417003090473,236835.0025903451,29093.23612078157,207741.7664695636,0.02361912
2026-06-01,navi,DEEP,4.3891,12.8736,48.70507790437113,7975271.045893138,3884360.737036821,4090910.308856317,0.028611
2026-06-01,navi,FDUSD,0.527,4.8614,14.4562516684129,25732.76340983666,3719.995718194085,22012.76769164258,0.998275
2026-06-01,navi,HAEDAL,0.0212,30.0807,0.100853059333392,199248.9946904341,200.949752319224,199048.0449381149,0.0280703
2026-06-01,navi,IKA,1.1678,28.8743,13.48175625754562,246013.8874604109,33167.10090765484,212846.786552756,0.00265658
2026-06-01,navi,LBTC,0.0051,0.2861,3.575802965579827,3337983.660648169,119359.7244253321,3218623.936222837,74078.03907464
2026-06-01,navi,MBTC,0,0,0,22118364.32940139,0,22118364.32940139,73730.33161651
2026-06-01,navi,NAVX,0.0094,0.9705,1.213099844990309,2234467.300853439,27106.32415893681,2207360.976694502,0.00901537
2026-06-01,navi,NS,0.3267,11.8397,4.599296203335435,514893.3815177436,23681.51193619978,491211.8695815438,0.015357
2026-06-01,navi,SOL,0.2259,7.0823,4.557078028850321,33307.63982781647,1517.856912888908,31789.78291492756,82.64955233
2026-06-01,navi,SUI,2.7242,4.388,77.60262702536248,25778587.67484552,20004878.87117157,5773708.803673951,0.89588483
2026-06-01,navi,USDC,4.5629,6.8359,83.43701875850479,27001417.54530647,22529182.23874154,4472235.306564929,0.999684
2026-06-01,navi,USDSUI,1.3401,3.648,45.91891666203864,4459592.388041037,2047797.211604262,2411795.176436774,0.999684
2026-06-01,navi,USDY,0.0779,2.5999,3.99416707910316,2432595.73724992,97161.98009325487,2335433.757156665,1.134547
2026-06-01,navi,WAL,4.5771,12.9736,50.40038505930152,6882839.074720503,3468979.14110369,3413859.933616813,0.05733663
2026-06-01,navi,WBTC,0.05115,0.40825,34.99972716671778,36107.7443075693,2246.199143815682,33861.54516375362,73730.33161651
2026-06-01,navi,WETH,0.0009000000000000001,0.4965,9.314894378668443,196506.974614057,18304.41855851321,178202.5560555438,2009.98852542
2026-06-01,navi,XAUm,0.0131,8.0466,0.2330698205762518,1556912.317038204,3628.697787410818,1553283.619250793,4558.516
2026-06-01,navi,YBTC.B,0,0,0,543427.0240032591,0,543427.0240032591,73730.33161651
2026-06-01,navi,enzoBTC,0,0,0,32072694.25318185,0,32072694.25318185,73730.33161651
2026-06-01,navi,haSUI,0.0153,0.2804,8.419724011271176,20216532.66819123,1702177.114784769,18514355.55340646,0.89588483
2026-06-01,navi,stBTC,0.0002,0.2533,3.16572682064203,37257.145361487,1179.459494998191,36077.68586648881,73730.33161651
2026-06-01,navi,stSUI,0.0235,0.6256,4.69341673635474,14343.81938576727,673.2152891836793,13670.60409658359,0.89588483
2026-06-01,navi,suiETH,0.0549,0.8552,10.69028250662968,2886895.445020922,308617.3195552936,2578278.125465629,2009.98852542
2026-06-01,navi,suiUSDT,3.5151,6.4524,68.0966807119352,5906794.117778068,4022332.164276476,1884461.953501592,0.998568
2026-06-01,navi,suiUSDe,1.1776,3.5396,41.58601295033638,681600.7649110379,283450.683836709,398150.0810743289,0.999684
2026-06-01,navi,vSUI,0.0094,0.4401,3.301381512354711,12729651.44919449,420253.1132878093,12309398.33590668,0.89588483
2026-06-01,navi,wBTC,0.5111,1.2383,82.55163446051067,9305455.799655009,7681806.143723707,1623649.655931303,73730.33161651
2026-06-01,navi,wUSDC,1.446,19.4041,93.1523759375903,2149191.893583959,2002023.772896563,147168.1206873954,0.999684
2026-06-01,navi,wUSDT,1.4318,29.71226666666666,96.37485643451474,1238500.521339347,1193603.288819389,44897.23251995754,0.998568
2026-06-01,navi,xBTC,4.2669,7.4574,81.73967385576195,11378512.1338634,9300760.900662394,2077751.233201005,73730.33161651
2026-06-01,scallop,CETUS,0.8057319108039529,23.11852211801602,6.429254786248623,99604.37283599195,6403.818907870936,93200.55392812101,0.02360305
2026-06-01,scallop,DEEP,7.430018959931273,28.51922773318065,40.79569855187422,213355.4120489859,87039.83074361343,126315.5813053725,0.02863762
2026-06-01,scallop,SBETH,3.505918487614523,8.609190215093033,52.15230567905809,738941.2741688952,385374.9120932889,353566.3620756062,2010.82032418
2026-06-01,scallop,SCA,5.822905801776157,25.96980419812007,24.75607175266213,460481.1905035356,113997.0539285681,346484.1365749676,0.01932512
2026-06-01,scallop,SUI,3.376886676099478,8.51667224785022,50.78846959425125,4984176.482173491,2531386.957172505,2452789.525000986,0.89632434
2026-06-01,scallop,USDC,5.897433590889811,9.773017867086221,76.81145428305089,4064364.668935949,3121897.609576209,942467.0593597397,0.99968322
2026-06-01,scallop,USDSUI,6.667940709265685,10.28252341395461,82.43592921791529,513055.3245009983,422941.9241543886,90113.40034660973,0.99968322
2026-06-01,scallop,USDT,4.510975705134079,8.766749899169678,65.6262847310714,1364867.95558872,895712.1307378064,469155.8248509135,0.99857107
2026-06-01,scallop,USDY,2.788497611699792,7.280560272112191,48.91634264316157,593686.2621164271,290409.6062022498,303276.6559141772,1.13472294
2026-06-01,scallop,WAL,10.92689108954277,30.83694930876519,55.10457493232885,252683.1385671913,139239.9694331183,113443.169134073,0.05745004
2026-06-01,scallop,WBTC,0,5.126749587580526,0,143.9658914471177,0,143.9658914471177,73754.9073732
2026-06-01,scallop,WETH,0.3926673319204488,5.708053100338262,8.82418507541526,14188.9938270902,1252.063075641686,12936.93075144852,2010.82032418
2026-06-01,scallop,afSUI,0.1398106490985818,5.34721330905914,3.352353481959183,135637.9639276355,4547.064006586629,131090.8999210488,0.89632434
2026-06-01,scallop,haSUI,0.3162335187173015,5.603355699140233,7.238457363016845,68190.33865489298,4935.928589231224,63254.41006566177,0.89632434
2026-06-01,scallop,vSUI,0.9429736954986501,6.380199727815539,18.96723754740795,29271.14659522301,5551.927907565962,23719.21868765704,0.89632434
2026-06-01,scallop,wUSDC,3.387403572679082,8.024867443174077,53.94221482776608,168614.2133056895,90954.24117150274,77659.97213418671,0.99968322
